id,at,actor,action,entity,entity_id,before,after
1813,2026-09-09 02:46:47.641516+00,zion,adjustment.add,collections,25013,"{""net_kg"": ""3840""}","{""net_kg"": ""5140"", ""reason"": ""Weight adjustment +1300 kg (chit model: net = gross + adj - tare)""}"
1814,2026-09-09 02:49:38.580141+00,zion,collection.set_dono,collections,25649,"{""do_no"": ""725649""}","{""do_no"": ""25649"", ""reason"": ""Wrong DO No."", ""cascade"": {""adjustments"": ""ok"", ""onward_disposal"": ""ok"", ""collection_reviews"": ""ok""}, ""has_scan"": true, ""app_patched"": true}"
1815,2026-09-09 02:49:52.312343+00,zion,collection.set_site,collections,25649,"{""price"": 31, ""address"": ""500 Upper Bukit Timah Road (Family Store)"", ""site_id"": ""SAL_001""}","{""price"": 31, ""address"": ""4 Defu South Street 1, #06-14/15"", ""site_id"": ""SAL_002"", ""app_patched"": true}"
1816,2026-09-09 02:49:59.280301+00,zion,collection.set_ticket,collections,25649,"{""weigh_ticket_no"": ""LR463""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1817,2026-09-09 02:53:59.04204+00,zion,adjustment.add,collections,25649,"{""net_kg"": ""3040""}","{""net_kg"": ""4040"", ""reason"": ""Weight adjustment +1000 kg (chit model: net = gross + adj - tare)""}"
1818,2026-09-09 02:54:21.253756+00,zion,collection.review,collection_reviews,25649,,"{""do_no"": ""25649"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T02:54:21.123+00:00"", ""reviewed_by"": ""zion""}"
1819,2026-09-09 02:56:26.495567+00,zion,collection.set_site,collections,25648,"{""price"": 13, ""address"": ""6 Tuas South Street 15"", ""site_id"": ""STE_005""}","{""price"": 13, ""address"": ""61A Tuas Nexus Drive (IWMF Package 1)"", ""site_id"": ""STE_004"", ""app_patched"": true}"
1820,2026-09-09 02:56:34.688984+00,zion,collection.set_ticket,collections,25648,"{""weigh_ticket_no"": ""LR464""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1821,2026-09-09 02:57:30.673867+00,zion,adjustment.add,collections,25648,"{""net_kg"": ""1890""}","{""net_kg"": ""2990"", ""reason"": ""Weight adjustment +1100 kg (chit model: net = gross + adj - tare)""}"
1822,2026-09-09 02:57:40.512096+00,zion,collection.review,collection_reviews,25648,,"{""do_no"": ""25648"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T02:57:40.448+00:00"", ""reviewed_by"": ""zion""}"
1823,2026-09-09 02:58:28.09528+00,zion,collection.set_site,collections,25650,"{""price"": 13, ""address"": ""118 Pioneer Road L4"", ""site_id"": ""RAD_002""}","{""price"": 13, ""address"": ""118 Pioneer Road L7"", ""site_id"": ""RAD_003"", ""app_patched"": true}"
1824,2026-09-09 02:58:43.905057+00,zion,collection.set_ticket,collections,25650,"{""weigh_ticket_no"": ""LR465""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1825,2026-09-09 02:59:11.826539+00,zion,adjustment.add,collections,25650,"{""net_kg"": ""2570""}","{""net_kg"": ""3870"", ""reason"": ""Weight adjustment +1300 kg (chit model: net = gross + adj - tare)""}"
1826,2026-09-09 02:59:34.295+00,zion,collection.review,collection_reviews,25650,,"{""do_no"": ""25650"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T02:59:34.241+00:00"", ""reviewed_by"": ""zion""}"
1827,2026-09-09 03:01:07.109541+00,zion,collection.set_site,collections,24951,"{""price"": 13, ""address"": ""118 Pioneer Road L4"", ""site_id"": ""RAD_002""}","{""price"": 13, ""address"": ""118 Pioneer Road L7"", ""site_id"": ""RAD_003"", ""app_patched"": true}"
1828,2026-09-09 03:01:15.48211+00,zion,collection.set_ticket,collections,24951,"{""weigh_ticket_no"": ""LR467""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1829,2026-09-09 03:02:58.275939+00,zion,adjustment.add,collections,24951,"{""net_kg"": ""2780""}","{""net_kg"": ""4080"", ""reason"": ""Weight adjustment +1300 kg (chit model: net = gross + adj - tare)""}"
1830,2026-09-09 03:03:14.61267+00,zion,collection.review,collection_reviews,24951,,"{""do_no"": ""24951"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:03:14.547+00:00"", ""reviewed_by"": ""zion""}"
1831,2026-09-09 03:09:10.392911+00,zion,job.create,collections,25020,,"{""price"": 13, ""job_id"": 758, ""net_kg"": 1910, ""reason"": ""Driver forgot to submit"", ""site_id"": ""INV_001"", ""trip_id"": 611, ""job_type"": ""Exchange"", ""driver_id"": ""SATHISH"", ""app_patched"": true}"
1832,2026-09-09 03:09:12.782939+00,zion,photo.attach,collections,25020,"{""photo_do_ref"": null}","{""replaced"": false, ""app_patched"": true, ""photo_do_ref"": ""office/25020-1788923350828.jpeg""}"
1833,2026-09-09 03:09:24.078255+00,zion,collection.review,collection_reviews,25020,,"{""do_no"": ""25020"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:09:24.013+00:00"", ""reviewed_by"": ""zion""}"
1834,2026-09-09 03:09:50.907392+00,zion,collection.set_ticket,collections,25023,"{""weigh_ticket_no"": ""LR461""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1835,2026-09-09 03:13:41.575181+00,zion,collection.set_ticket,collections,25022,"{""weigh_ticket_no"": ""LR456""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1836,2026-09-09 03:14:04.723441+00,zion,adjustment.add,collections,25022,"{""net_kg"": ""1890""}","{""net_kg"": ""3890"", ""reason"": ""Weight adjustment +2000 kg (chit model: net = gross + adj - tare)""}"
1837,2026-09-09 03:15:09.893853+00,zion,collection.set_site,collections,25023,"{""price"": 19.5, ""address"": ""10 Pandan Crescent"", ""site_id"": ""TONG_001""}","{""price"": 13, ""address"": ""7 Tractor Road"", ""site_id"": ""TONG_008"", ""app_patched"": true}"
1838,2026-09-09 03:15:30.034585+00,zion,adjustment.add,collections,25023,"{""net_kg"": ""3180""}","{""net_kg"": ""5180"", ""reason"": ""Weight adjustment +2000 kg (chit model: net = gross + adj - tare)""}"
1839,2026-09-09 03:15:44.044557+00,zion,collection.review,collection_reviews,25023,,"{""do_no"": ""25023"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:15:43.955+00:00"", ""reviewed_by"": ""zion""}"
1840,2026-09-09 03:16:04.127102+00,zion,collection.set_ticket,collections,25018,"{""weigh_ticket_no"": ""LR450""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1841,2026-09-09 03:16:36.247006+00,zion,adjustment.add,collections,25018,"{""net_kg"": ""2360""}","{""net_kg"": ""3660"", ""reason"": ""Weight adjustment +1300 kg (chit model: net = gross + adj - tare)""}"
1842,2026-09-09 03:16:55.507856+00,zion,collection.review,collection_reviews,25018,,"{""do_no"": ""25018"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:16:55.421+00:00"", ""reviewed_by"": ""zion""}"
1843,2026-09-09 03:17:23.531703+00,zion,collection.set_ticket,collections,25019,"{""weigh_ticket_no"": ""LR449""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1844,2026-09-09 03:17:51.050011+00,zion,collection.review,collection_reviews,25019,,"{""do_no"": ""25019"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:17:50.987+00:00"", ""reviewed_by"": ""zion""}"
1845,2026-09-09 03:20:00.119314+00,michelle,collection.set_customer,collections,APP-T566,"{""price"": 13, ""address"": ""6 Tuas South Street 15"", ""site_id"": ""STE_005"", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE""}","{""price"": 13, ""address"": ""Lirich Resources Pte Ltd"", ""site_id"": ""DISP_001"", ""app_note"": """", ""customer"": ""Disposal Facilities"", ""client_id"": ""DISP"", ""app_patched"": true}"
1846,2026-09-09 03:20:32.878773+00,michelle,collection.set_customer,collections,APP-T566,"{""price"": 13, ""address"": ""Lirich Resources Pte Ltd"", ""site_id"": ""DISP_001"", ""customer"": ""Disposal Facilities"", ""client_id"": ""DISP""}","{""price"": 13, ""address"": ""6 Tuas South Street 15"", ""site_id"": ""STE_005"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1847,2026-09-09 03:22:23.076376+00,zion,job.create,collections,25481,,"{""price"": 13, ""job_id"": 759, ""net_kg"": 3720, ""reason"": ""Driver forgot to submit"", ""site_id"": ""SHI_002"", ""trip_id"": 612, ""job_type"": ""Exchange"", ""driver_id"": ""LIU"", ""app_patched"": true}"
1848,2026-09-09 03:22:26.157456+00,zion,photo.attach,collections,25481,"{""photo_do_ref"": null}","{""replaced"": false, ""app_patched"": true, ""photo_do_ref"": ""office/25481-1788924143805.jpeg""}"
1849,2026-09-09 03:22:57.662507+00,zion,adjustment.add,collections,25481,"{""net_kg"": ""3720""}","{""net_kg"": ""5020"", ""reason"": ""Weight adjustment +1300 kg (chit model: net = gross + adj - tare)""}"
1850,2026-09-09 03:23:12.827973+00,zion,collection.review,collection_reviews,25481,,"{""do_no"": ""25481"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:23:12.76+00:00"", ""reviewed_by"": ""zion""}"
1851,2026-09-09 03:23:49.137668+00,zion,collection.set_dispose,collections,APP-T519,"{""dispose_to"": null}","{""dispose_to"": ""Lirich Resources Pte Ltd""}"
1852,2026-09-09 03:24:34.197445+00,zion,collection.set_ticket,collections,APP-T519,"{""weigh_ticket_no"": ""LR462""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1853,2026-09-09 03:24:34.723559+00,zion,photo.attach,collections,APP-T519,"{""photo_do_ref"": null}","{""replaced"": false, ""app_patched"": true, ""photo_do_ref"": ""office/APP-T519-1788924271918.jpeg""}"
1854,2026-09-09 03:24:52.131053+00,zion,collection.set_dono,collections,25480,"{""do_no"": ""APP-T519""}","{""do_no"": ""25480"", ""reason"": ""Wrong DO No."", ""cascade"": {""adjustments"": ""ok"", ""onward_disposal"": ""ok"", ""collection_reviews"": ""ok""}, ""has_scan"": true, ""app_patched"": true}"
1855,2026-09-09 03:25:25.387717+00,zion,adjustment.add,collections,25480,"{""net_kg"": ""3330""}","{""net_kg"": ""4530"", ""reason"": ""Weight adjustment +1200 kg (chit model: net = gross + adj - tare)""}"
1856,2026-09-09 03:25:47.622547+00,zion,collection.review,collection_reviews,25480,,"{""do_no"": ""25480"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:25:47.555+00:00"", ""reviewed_by"": ""zion""}"
1857,2026-09-09 03:26:25.385981+00,zion,collection.set_ticket,collections,43385,"{""weigh_ticket_no"": ""LR454""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1858,2026-09-09 03:26:30.901521+00,zion,collection.set_ticket,collections,24852,"{""weigh_ticket_no"": ""LR453""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1859,2026-09-09 03:28:34.988748+00,zion,collection.set_customer,collections,25012,"{""price"": 19.5, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""Benoi Rd"", ""site_id"": ""STE_001"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1860,2026-09-09 03:28:54.343546+00,zion,collection.set_customer,collections,25011,"{""price"": 19.5, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""Benoi Rd"", ""site_id"": ""STE_001"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1861,2026-09-09 03:29:11.09481+00,zion,collection.set_customer,collections,25013,"{""price"": 19.5, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""Benoi Rd"", ""site_id"": ""STE_001"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1862,2026-09-09 03:29:32.098032+00,zion,collection.review,collection_reviews,25012,,"{""do_no"": ""25012"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:29:32.023+00:00"", ""reviewed_by"": ""zion""}"
1863,2026-09-09 03:29:33.192448+00,zion,collection.review,collection_reviews,25013,,"{""do_no"": ""25013"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:29:33.136+00:00"", ""reviewed_by"": ""zion""}"
1864,2026-09-09 03:29:35.135137+00,zion,collection.review,collection_reviews,25011,,"{""do_no"": ""25011"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:29:35.07+00:00"", ""reviewed_by"": ""zion""}"
1865,2026-09-09 03:29:56.602808+00,zion,collection.set_ticket,collections,7006141109,"{""weigh_ticket_no"": ""LR497""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1866,2026-09-09 03:30:00.607552+00,zion,collection.set_ticket,collections,1000879442,"{""weigh_ticket_no"": ""LR433""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1867,2026-09-09 03:30:31.820645+00,zion,collection.set_customer,collections,7006141109,"{""price"": 13, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""23 Gul Drive"", ""site_id"": ""LIR_001"", ""app_note"": """", ""customer"": ""Lirich"", ""client_id"": ""LIR"", ""app_patched"": true}"
1868,2026-09-09 03:30:37.00794+00,zion,collection.review,collection_reviews,7006141109,,"{""do_no"": ""7006141109"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:30:36.936+00:00"", ""reviewed_by"": ""zion""}"
1869,2026-09-09 03:31:29.851685+00,zion,collection.set_site,collections,24853,"{""price"": 13, ""address"": ""1 Canning Rise Singapore 179868"", ""site_id"": ""ENGI_001""}","{""price"": 13, ""address"": ""1 Jurong East st 21, Ng Teng Fong Hospital"", ""site_id"": ""ENGI_003"", ""app_patched"": true}"
1870,2026-09-09 03:31:38.703608+00,zion,collection.set_ticket,collections,24853,"{""weigh_ticket_no"": ""LR459""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1871,2026-09-09 03:31:48.179018+00,zion,collection.review,collection_reviews,24853,,"{""do_no"": ""24853"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:31:48.12+00:00"", ""reviewed_by"": ""zion""}"
1872,2026-09-09 03:33:22.659809+00,zion,collection.set_customer,collections,25022,"{""price"": 18, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""7 Tractor Road"", ""site_id"": ""TONG_008"", ""app_note"": """", ""customer"": ""Tong Hock Pte Ltd"", ""client_id"": ""TONG"", ""app_patched"": true}"
1873,2026-09-09 03:33:27.032554+00,zion,collection.review,collection_reviews,25022,,"{""do_no"": ""25022"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:33:26.962+00:00"", ""reviewed_by"": ""zion""}"
1874,2026-09-09 03:34:30.688204+00,zion,collection.set_customer,collections,43385,"{""price"": 19.5, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""55 Gul Road"", ""site_id"": ""STE_002"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1875,2026-09-09 03:34:48.54796+00,zion,adjustment.add,collections,43385,"{""net_kg"": ""2670""}","{""net_kg"": ""3870"", ""reason"": ""Weight adjustment +1200 kg (chit model: net = gross + adj - tare)""}"
1876,2026-09-09 03:34:55.866923+00,zion,collection.review,collection_reviews,43385,,"{""do_no"": ""43385"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:34:55.816+00:00"", ""reviewed_by"": ""zion""}"
1877,2026-09-09 03:36:12.155422+00,zion,collection.set_customer,collections,25021,"{""price"": 19.5, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""Benoi Rd"", ""site_id"": ""STE_001"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1878,2026-09-09 03:36:34.372734+00,zion,collection.set_weight,collections,25021,"{""net_kg"": null, ""tare_kg"": null, ""gross_kg"": null}","{""net_kg"": 2090, ""reason"": ""weight correction (operator console)"", ""tare_kg"": 14340, ""gross_kg"": 16430, ""app_patched"": true}"
1879,2026-09-09 03:37:36.809075+00,zion,adjustment.add,collections,25021,"{""net_kg"": ""2090""}","{""net_kg"": ""3290"", ""reason"": ""Weight adjustment +1200 kg (chit model: net = gross + adj - tare)""}"
1880,2026-09-09 03:37:44.091681+00,zion,collection.review,collection_reviews,25021,,"{""do_no"": ""25021"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:37:43.986+00:00"", ""reviewed_by"": ""zion""}"
1881,2026-09-09 03:38:12.205086+00,zion,collection.set_customer,collections,25024,"{""price"": 19.5, ""address"": null, ""site_id"": null, ""customer"": null, ""client_id"": null}","{""price"": 13, ""address"": ""Benoi Rd"", ""site_id"": ""STE_001"", ""app_note"": """", ""customer"": ""ST Engineering Marine Ltd."", ""client_id"": ""STE"", ""app_patched"": true}"
1882,2026-09-09 03:38:18.66793+00,zion,collection.set_ticket,collections,25024,"{""weigh_ticket_no"": ""LR457""}","{""reason"": ""weighbridge ticket recorded (operator console)"", ""app_patched"": true, ""weigh_ticket_no"": null}"
1883,2026-09-09 03:38:29.372033+00,zion,adjustment.add,collections,25024,"{""net_kg"": ""4420""}","{""net_kg"": ""5820"", ""reason"": ""Weight adjustment +1400 kg (chit model: net = gross + adj - tare)""}"
1884,2026-09-09 03:38:45.247184+00,zion,collection.review,collection_reviews,25024,,"{""do_no"": ""25024"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:38:45.194+00:00"", ""reviewed_by"": ""zion""}"
1885,2026-09-09 03:43:44.856599+00,zion,job.create,collections,24859,,"{""price"": 13, ""job_id"": 760, ""net_kg"": 1630, ""reason"": ""Driver forgot to submit"", ""site_id"": ""ACEM_001"", ""trip_id"": 613, ""job_type"": ""Exchange"", ""driver_id"": ""YAO_JUN"", ""app_patched"": true}"
1886,2026-09-09 03:43:48.184162+00,zion,photo.attach,collections,24859,"{""photo_do_ref"": null}","{""replaced"": false, ""app_patched"": true, ""photo_do_ref"": ""office/24859-1788925425283.jpeg""}"
1887,2026-09-09 03:44:13.923741+00,zion,adjustment.add,collections,24859,"{""net_kg"": ""1630""}","{""net_kg"": ""2630"", ""reason"": ""Weight adjustment +1000 kg (chit model: net = gross + adj - tare)""}"
1888,2026-09-09 03:44:17.305548+00,zion,collection.review,collection_reviews,24859,,"{""do_no"": ""24859"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:44:17.24+00:00"", ""reviewed_by"": ""zion""}"
1889,2026-09-09 03:46:09.735343+00,zion,job.create,collections,24857,,"{""price"": 13, ""job_id"": 761, ""net_kg"": 1850, ""reason"": ""Driver forgot to submit"", ""site_id"": ""AVE_001"", ""trip_id"": 614, ""job_type"": ""Exchange"", ""driver_id"": ""YAO_JUN"", ""app_patched"": true}"
1890,2026-09-09 03:46:12.007094+00,zion,photo.attach,collections,24857,"{""photo_do_ref"": null}","{""replaced"": false, ""app_patched"": true, ""photo_do_ref"": ""office/24857-1788925570122.jpeg""}"
1891,2026-09-09 03:46:30.015072+00,zion,adjustment.add,collections,24857,"{""net_kg"": ""1850""}","{""net_kg"": ""2850"", ""reason"": ""Weight adjustment +1000 kg (chit model: net = gross + adj - tare)""}"
1892,2026-09-09 03:46:33.408165+00,zion,collection.review,collection_reviews,24857,,"{""do_no"": ""24857"", ""reviewed"": true, ""reviewed_at"": ""2026-09-09T03:46:33.377+00:00"", ""reviewed_by"": ""zion""}"
